_unit_id,airline_sentiment,airline,text
681456554,neutral,Southwest,@SouthwestAir Ahhhh Sorry just followed
681457657,neutral,Delta,Please don't RT @JetBlue Our fleet's on fleek
681455569,neutral,Southwest,@SouthwestAir please can I have the last tickets for me and my best friend to #DestinationDragons
681457486,neutral,Delta,@JetBlue CEO battles to appease passengers investors Toledo Blade
681459960,neutral,Delta,@JetBlue CEO battles to please Wall St and flyers from @NZherald
681457587,neutral,Delta,@JetBlue Our fleet's on fleek
681455521,neutral,Southwest,@SouthwestAir How's life @ the NOC
681454496,neutral,Southwest,@SouthwestAir quick question i bought wifi for my phone do I have to buy it again on my tablet I have 9 hours left on my trip
681462069,neutral,US Airways,@USAirways I'm not a frequent flyer with US airways I'm qantas Can I still get notifications Thank you
681462685,neutral,US Airways,@USAirways I have a flight in Saturday from MCI to CLT and there's heavy snow predicted in MCI When will u allow for changes
681459737,neutral,Delta,@JetBlue to End Partnership with American Express
681462996,neutral,US Airways,@USAirways I will be traveling from LAX to CLT to HTS I have been rebooked for tomorrow due to the travel advisory
681678861,neutral,American,@AmericanAir can you please connect these two reservations together and also add a child in a lap KEVOLT and SOZLDJ march 1 Thanks
681678206,neutral,American,@AmericanAir could you check if there is SWU typo in last post space on AA199 MXP JFK Feb 28th Thanks
681452494,neutral,United,@united Are the current on board food menus available anywhere online
681462832,neutral,US Airways,@USAirways tell reservations to rebook me from 5080 to 5129
681678252,neutral,American,@AmericanAir I was going to change it to tomorrow because I am concerned if the fllight does make I won't be able to leave the airport 1 2
681457446,neutral,Delta,@JetBlue Our fleet's on fleek
681457429,neutral,Delta,how sway how @JetBlue Our fleet's on fleek
681677298,neutral,American,@AmericanAir When will the old 777 200 fly ORD PVG get upgraded
681452364,neutral,United,@united sitting in seat 10D on a flight back from Vegas to Chicago Someone left a folder that looks important in the seat pocket 1 2
681677935,neutral,American,"@AmericanAir the dinner and called me ""hon"" Not the service I would expect from 1st class #disappointed"
681458759,neutral,Delta,@JetBlue When will you release November flights for Flight Booking Problems
681457423,neutral,Delta,@JetBlue No it's weird I picked other cities just to test those worked not the one I want Works on phone though so I'll use that
681459991,neutral,Delta,@JetBlue what's the link for #FlyFi
681455740,neutral,Southwest,@SouthwestAir it is working on a different device though Any help is appreciated
681678318,neutral,American,@AmericanAir I need some help My record locator is bringing up TWO different flights in your system One op by AA &amp; one from US Airways
681449849,neutral,United,@united what gate is ua5396 leaving from
681455487,neutral,Southwest,@SouthwestAir @SwagglikeBean take me here
681459953,neutral,Delta,@JetBlue if my flight says delayed with estimated departure listed can I arrive at airport Late Flightr
681448741,neutral,Virgin America,@VirginAmerica shares rise on Q4 financial results USA TODAY
681462382,neutral,US Airways,@USAirways just heard #Monterey airport was closed due to thick fog any updates
681457401,neutral,Delta,@JetBlue formally requests @LBAirport and @LongBeachCity to establish customs facilities for international flights
681455153,neutral,Southwest,@SouthwestAir Have a cup coffee and relax while you check out the New Deals and Promotions at Avon twice a month at Doug @dcoadavon
681456430,neutral,Southwest,@SouthwestAir oops Sorry Done
681462088,neutral,US Airways,@USAirways Please hold US1765 for me Need to get home tonight before weather Almost there
681458529,neutral,Delta,@JetBlue status of flight 684 from MCO to LGA tomorrow
681458141,neutral,Delta,@JetBlue don't I always
681455694,neutral,Southwest,@SouthwestAir I have a flight 2 22 @930 am from Fort Lauderdale to bwi Can I Cancelled Flight that flight Flight 3458 trip I'd 314505529
681456236,neutral,Southwest,@SouthwestAir My birthday is during #DestinationDragons could I get tix
681457088,neutral,Southwest,@SouthwestAir Southwest mobile boarding passes now available in iOS Passbook @tori leggieri
681456133,neutral,Southwest,@SouthwestAir question all When will I receive my yearly bonus point accumulation I think it's around now but not sure Thanks
681448771,neutral,Virgin America,@VirginAmerica Need to start flying to @KCIAirport
681462130,neutral,US Airways,@USAirways will you please start offering more routes out of @triflight to more locations instead of just charlotte and atlanta
681460885,neutral,US Airways,@USAirways Do your flight schedules to from Quintana Roo Mexico reflect their newly adopted time zone change to EST
681456335,neutral,Southwest,@SouthwestAir my PR class would luv to know who's in charge of your Twitter How many people write your tweets #gracias
681678393,neutral,American,@AmericanAir dmed the name
681448826,neutral,Virgin America,@VirginAmerica @VirginAtlantic @GMA @AmericanAir Can You Help #ourprincess in need of some help in #USA
681453029,neutral,United,@united i would like to know if its possiable to checkin online or must it be done at Schiphol
681677872,neutral,American,@AmericanAir is that the flight for tomorrow
681450930,neutral,United,@united Did you get your 757 Model
681458687,neutral,Delta,@JetBlue my phone number when you have any news for me is 631 891 5722
681451306,neutral,United,@united I have $20 and I'll draw you a super sweet picture of your choosing Will that get me round trip to San Diego It's so cold here
681679623,neutral,American,@AmericanAir 2 hours to be answered on a call
681678282,neutral,American,"@AmericanAir is that the ""record locator"""
681455357,neutral,Southwest,@southwestair @cspkcats let us know if we can help
681677734,neutral,American,@AmericanAir Are you expecting any delays out of #DFW tomorrow morning
681450116,neutral,United,@united I already did
681456785,neutral,Southwest,@SouthwestAir can u get me on flt #3768 instead of #2522 rt now
681458116,neutral,Delta,@JetBlue Flight 136 departed Phoenix at 1 30 am
681448927,neutral,Virgin America,@VirginAmerica to battle @SouthwestAir on @DallasLoveField @AUStinAirport route via @usatoday
681457580,neutral,Delta,@JetBlue which type plane is flt 1065 from bos to rsw
681677548,neutral,American,@AmericanAir was hoping for 8A if possible for some frozen views along the way
681457022,positive,Southwest,@SouthwestAir Great job with the Passbook integration It ll really help streamline the commute to San Fran
681462560,positive,US Airways,@USAirways done
681462591,positive,US Airways,@usairways 4 flights in 48hrs &amp; I've had the same flight attendant for 3 of those flights Freaky coincidence Plus side she's great
681677915,positive,American,@AmericanAir Absolutely
681458880,positive,Delta,@JetBlue beautiful ride Thanks again
681455482,positive,Southwest,@SouthwestAir rocks Open letter to flight attendant &lt; my child was inspired Thank you
681458977,positive,Delta,@JetBlue my flight attendant Angel was awesome #415 #kudos
681462260,positive,US Airways,@USAirways thank you for refunding me on my baggage really appreciate it
681455968,positive,Southwest,@SouthwestAir Thank you Great tool
681459389,positive,Delta,@JetBlue Jua at JFK 'Just Ask' desk was incredibly helpful Thanks
681679481,positive,American,@AmericanAir Flight attendant #YeseniaHernandez provided excellent service among peculiar conditions throughout the day
681448851,positive,Virgin America,@VirginAmerica of course I work for @VirginAtlantic and I'm obsessed with the entire Virgin family
681454970,positive,Southwest,@SouthwestAir Just watched crew on flight 380 help elderly lady off plane #firstclass
681457664,positive,Delta,@JetBlue Hopefully now my application for JetBlue donut designer will finally go through the proper channels
681454520,positive,Southwest,@SouthwestAir in flight wifi @TMobile wifi calling makes for the best combination Who doesn't love texting 40 000 feet in the air D
681450189,positive,United,@united EWR agent Barbara was FABULOUS and an example of CUST SERV A pleasure talking to you
681678894,positive,American,@AmericanAir you're my early frontrunner for best airline #oscars2016
681458909,positive,Delta,@JetBlue Really That's good to hear Thanks for the update @walls29 We may make that business meeting after all
681454367,positive,Southwest,@SouthwestAir I agree RT @9NEWS One airline is the fly away favorite at DIA #9NEWSBusiness
681450596,positive,United,@united thanks gate agent extraordinaire Seau Fong for helping me get re booked out of Boise and hopefully home to NYC sometime tonight
681459376,positive,Delta,@JetBlue Thank you so much I wasn't sure since in know the limit is 4 ozs Excited to fly with JetBlue
681678240,positive,American,@AmericanAir Kudos to the crew of Flt 167 today Specially to Carlton Loved your new 767 300 Keep up the good work AA
681456255,positive,Southwest,@SouthwestAir iPhone app now has passbook support Whoot It's the little things in life
681454637,positive,Southwest,@SouthwestAir Thanks for getting us to paradise safely
681455881,positive,Southwest,@SouthwestAir thank you
681452786,positive,United,@united 4 reFlight Booking Problemss in last 2 days and each time united wait time was &lt;5 seconds Kudos to you for excellent customer service
681451568,positive,United,@united thank you for compensating us for our 4 lost bags We will fly with you again #UnitedAirlines
681448761,positive,Virgin America,@VirginAmerica fav airline
